업소명,민박업소형태,주소,지방행정데이터인허가번호,지방행정데이터인허가일자,영업상태,latitude,longitude
에이비썸머홀리데이,외국인관광도시민박업,"서울특별시 마포구 숭문길 203, 2층 (대흥동)",CDFI2262212025000116,2025-02-20,영업/정상(영업중),37.5554759339324,126.946445329555
신림 리버 스테이,외국인관광도시민박업,"서울특별시 관악구 관천로17길 19, B01호 (신림동)",CDFI2262212024000084,2024-08-12,영업/정상(영업중),37.4870930427418,126.921290283666
좋다스테이,외국인관광도시민박업,"서울특별시 관악구 관천로26길 35, 지하1층 3호 (신림동)",CDFI2262212024000081,2024-08-08,영업/정상(영업중),37.4895052326219,126.922948806412
Belonia,외국인관광도시민박업,"서울특별시 서대문구 신촌로11길 11-7, 704호 (창천동)",CDFI2262212025000048,2025-05-22,영업/정상(영업중),37.5572172343954,126.932454169288
블루스프링 하우스,외국인관광도시민박업,"서울특별시 마포구 월드컵북로 161, 7층 (성산동)",CDFI2262212025000230,2025-05-22,영업/정상(영업중),37.5666951864978,126.910164432
옥상달빛,외국인관광도시민박업,"서울특별시 용산구 백범로47길 31, 3층 (효창동, 객실:1개)",CDFI2262212017000011,2017-04-05,영업/정상(영업중),37.5413011563101,126.959587321023
브로디 리얼에스테이트 메니지먼트,외국인관광도시민박업,"서울특별시 중구 퇴계로18길 67-6, 301호 (남산동2가)",CDFI2262212025000024,2025-05-26,영업/정상(영업중),37.5579362979724,126.984921298744
쁘띠 서촌,외국인관광도시민박업,"서울특별시 종로구 필운대로5나길 4, 2층 (누하동)",CDFI2262212025000066,2025-05-21,영업/정상(영업중),37.5796004525525,126.96809699567
PNP House,외국인관광도시민박업,"서울특별시 마포구 월드컵북로42나길 14, 1층 (상암동)",CDFI2262212025000232,2025-05-26,영업/정상(영업중),37.5755839951149,126.897601832285
파크뷰 스테이,외국인관광도시민박업,"서울특별시 마포구 와우산로37길 30, 파크뷰빌딩 4,5층 (동교동)",CDFI2262212025000231,2025-05-22,영업/정상(영업중),37.5564871535866,126.929369906583
쿠키집,외국인관광도시민박업,"서울특별시 동대문구 경동시장로15길 8, 비동 3층 B301호 (제기동, 도현주택)",CDFI2262212025000010,2025-05-21,영업/정상(영업중),37.5841446770024,127.039980243741
라온403,외국인관광도시민박업,"서울특별시 용산구 청파로85가길 10-4, A동 403호 (서계동)",CDFI2262212023000062,2023-08-25,영업/정상(영업중),37.5523855377732,126.967874114342
#303 아이비하우스,외국인관광도시민박업,"서울특별시 마포구 양화로8길 36, 303호 (서교동)",CDFI2262212024000472,2024-12-20,영업/정상(영업중),37.5491654574347,126.916518462073
"스테이, 더 오래(Stay, the Orae)",외국인관광도시민박업,"서울특별시 양천구 목동중앙북로22길 11-16, 302호 (목동)",CDFI2262212025000020,2025-04-16,영업/정상(영업중),37.5458084823464,126.877528383723
스테이 대학로,외국인관광도시민박업,"서울특별시 종로구 낙산3길 5-4, 1층 101호 (동숭동)",CDFI2262212025000065,2025-05-21,영업/정상(영업중),37.5803616123692,127.006265439687
Dae-Yoon's guest house,외국인관광도시민박업,"서울특별시 관악구 봉천로 395-1, 2층 (봉천동)",CDFI2262212019000002,2019-03-18,영업/정상(영업중),37.4833885792779,126.943936252297
Seoul Roaming House,외국인관광도시민박업,"서울특별시 성북구 보국문로24길 19, 502호 (정릉동, 칸트하우스)",CDFI2262212025000016,2025-03-20,영업/정상(영업중),37.6132249531349,127.00846579631
FREESIA (프리지아),외국인관광도시민박업,"서울특별시 양천구 은행정로3길 3-1, 401호 (신정동)",CDFI2262212025000018,2025-04-10,영업/정상(영업중),37.5208239571313,126.859362073751
여백,외국인관광도시민박업,"서울특별시 양천구 중앙로25길 22, 101호 (신정동)",CDFI2262212025000019,2025-04-11,영업/정상(영업중),37.51571593285,126.851724752611
Stay Pause,외국인관광도시민박업,"서울특별시 성북구 돌곶이로9길 5-3, 다올 (석관동)",CDFI2262212025000015,2025-03-04,영업/정상(영업중),37.6066951936789,127.06075868376
유즈얼 스테이102,외국인관광도시민박업,"서울특별시 성북구 종암로14길 12-11, B102호 (종암동)",CDFI2262212025000017,2025-03-25,영업/정상(영업중),37.5967244861788,127.036438162276
어나더 스테이,외국인관광도시민박업,"서울특별시 동작구 동작대로15길 28-1, 101호 (사당동)",CDFI2262212025000007,2025-03-10,영업/정상(영업중),37.4825039667968,126.980072489876
삼미하우스,외국인관광도시민박업,"서울특별시 종로구 종로53길 7, 삼미 5층 (창신동)",CDFI2262212025000070,2025-06-04,영업/정상(영업중),37.5729723116299,127.013503952462
제니하우스,외국인관광도시민박업,"서울특별시 동작구 상도로15길 116, 상도동 주거복합 301호 (상도동)",CDFI2262212025000008,2025-04-03,영업/정상(영업중),37.504501575236,126.937249025024
레드 문,외국인관광도시민박업,"서울특별시 성북구 아리랑로 25-2, 5층 (동소문동6가)",CDFI2262212025000020,2025-05-01,영업/정상(영업중),37.5952385495057,127.015752717899
스테이로앤희,외국인관광도시민박업,"서울특별시 금천구 독산로109길 44, B02호 (독산동)",CDFI2262212024000002,2024-12-27,영업/정상(영업중),37.4788208161255,126.901280066875
IEUM STAY(이음채),외국인관광도시민박업,"서울특별시 성북구 종암로 126-5, 201호 (종암동)",CDFI2262212025000018,2025-04-14,영업/정상(영업중),37.6015571197713,127.033749295326
쁘띠 두두,외국인관광도시민박업,"서울특별시 성북구 보국문로24길 19, 401호 (정릉동, 칸트하우스)",CDFI2262212025000008,2025-02-18,영업/정상(영업중),37.6132249531349,127.00846579631
거북이집(Turtle stay),외국인관광도시민박업,"서울특별시 종로구 성균관로14길 6, 2층 201호 (명륜1가)",CDFI2262212025000068,2025-06-02,영업/정상(영업중),37.5892024792722,126.997598735877
Stay 207,외국인관광도시민박업,"서울특별시 마포구 잔다리로6길 34, 昌元빌딩 4층 402호 (서교동)",CDFI2262212025000235,2025-06-05,영업/정상(영업중),37.5522020102221,126.92098330401
Choi's Stay HongDae,외국인관광도시민박업,"서울특별시 마포구 성미산로 68-4, 201호 (성산동)",CDFI2262212024000274,2024-09-20,영업/정상(영업중),37.5595122840661,126.915562323595
샬루스테이,외국인관광도시민박업,"서울특별시 마포구 양화로12길 8-16, 402호 (서교동)",CDFI2262212025000234,2025-06-04,영업/정상(영업중),37.5512200379757,126.91824151363
Yun's healing stay,외국인관광도시민박업,"서울특별시 마포구 동교로8길 64, 3층 304호 (합정동, 더씨에스 한강뷰)",CDFI2262212025000218,2025-05-13,영업/정상(영업중),37.5491590132043,126.905910945872
MH Urban Stay,외국인관광도시민박업,"서울특별시 마포구 성미산로 68-4, 301호 (성산동)",CDFI2262212024000273,2024-09-13,영업/정상(영업중),37.5595122840661,126.915562323595
빌라드 성수,외국인관광도시민박업,"서울특별시 성동구 서울숲4길 28-9, 지하1층 02호 (성수동1가)",CDFI2262212024000018,2024-05-16,영업/정상(영업중),37.5467672464759,127.043950755152
오늘 하루,외국인관광도시민박업,"서울특별시 중구 다산로29길 52-13, 201호 (신당동)",CDFI2262212025000007,2025-01-21,영업/정상(영업중),37.5624412268464,127.011581885945
still stay,외국인관광도시민박업,서울특별시 관악구 봉천로53길 4-19 (봉천동),CDFI2262212024000102,2024-09-09,영업/정상(영업중),37.4818627960732,126.954838404018
망원스테이,외국인관광도시민박업,"서울특별시 마포구 월드컵로20길 59-4, 2층 (서교동)",CDFI2262212025000236,2025-06-05,영업/정상(영업중),37.5582946353594,126.912413285076
stayoo,외국인관광도시민박업,"서울특별시 관악구 신림로11길 73-7, 2층 (신림동)",CDFI2262212024000170,2024-12-23,영업/정상(영업중),37.4672646166807,126.939136396916
이든 스테이,외국인관광도시민박업,"서울특별시 관악구 남부순환로194길 31-3 (신림동, 동신빌라)",CDFI2262212024000100,2024-09-04,영업/정상(영업중),37.4833858849479,126.935149102934
나무스테이,외국인관광도시민박업,"서울특별시 관악구 신사로10길 6-12, 102호 (신림동)",CDFI2262212024000106,2024-09-12,영업/정상(영업중),37.486980227408,126.913913265465
어반 스테이 관악(URBAN STAY GWANAK),외국인관광도시민박업,"서울특별시 관악구 봉천로27길 56, 101호 (봉천동, 성신빌라)",CDFI2262212024000107,2024-09-13,영업/정상(영업중),37.4856131508683,126.941665543035
스테이 하나,외국인관광도시민박업,"서울특별시 관악구 조원로2길 82, B101호 (신림동)",CDFI2262212024000105,2024-09-10,영업/정상(영업중),37.4803845782155,126.900386757616
봉앤봉 하우스,외국인관광도시민박업,"서울특별시 관악구 문성로 249, 201호 (신림동)",CDFI2262212024000115,2024-10-08,영업/정상(영업중),37.478567538804,126.931286142242
뷰리플리 스테이,외국인관광도시민박업,"서울특별시 관악구 관악로10길 67, 102호 (봉천동)",CDFI2262212024000110,2024-09-24,영업/정상(영업중),37.4764568279606,126.956268174248
헤나 스테이,외국인관광도시민박업,서울특별시 관악구 남부순환로190길 40 (신림동),CDFI2262212024000104,2024-09-10,영업/정상(영업중),37.4828299366001,126.934124773902
메종 드 무드,외국인관광도시민박업,서울특별시 관악구 서원8길 14 (신림동),CDFI2262212024000109,2024-09-23,영업/정상(영업중),37.4766550076486,126.931824336546
포시즌,외국인관광도시민박업,"서울특별시 마포구 고산길 68, 2층 (노고산동)",CDFI2262212024000163,2024-07-11,영업/정상(영업중),37.5544680432442,126.940715819841
스텔라홈스테이,외국인관광도시민박업,"서울특별시 관악구 관악로 117, 1001호 (봉천동, 닷컴오뜨빌아파트)",CDFI2262212016000003,2016-03-13,영업/정상(영업중),37.4755466706733,126.952414849213
하루스테이,외국인관광도시민박업,"서울특별시 관악구 호암로22길 52, 302호 (신림동)",CDFI2262212024000112,2024-09-27,영업/정상(영업중),37.4686183090008,126.935592327281
올리브 스테이,외국인관광도시민박업,"서울특별시 관악구 문성로25길 13, 202호 (신림동)",CDFI2262212024000108,2024-09-19,영업/정상(영업중),37.4797060985045,126.9255591132
사당 원목과초록,외국인관광도시민박업,"서울특별시 관악구 남부순환로260길 31, 301호 (남현동)",CDFI2262212024000120,2024-10-21,영업/정상(영업중),37.4746694868639,126.972737305548
해오름,외국인관광도시민박업,서울특별시 관악구 당곡길 31-12 (봉천동),CDFI2262212021000001,2021-07-27,영업/정상(영업중),37.4906931608238,126.928308159442
휴(休) 스테이,외국인관광도시민박업,"서울특별시 관악구 신림로58가길 23-8, B01호 (신림동)",CDFI2262212024000020,2024-04-04,영업/정상(영업중),37.4820696126208,126.931808224014
Ro-un house,외국인관광도시민박업,"서울특별시 관악구 행운6길 16-3, B03호 (봉천동)",CDFI2262212024000019,2024-04-03,영업/정상(영업중),37.480631136415,126.960690361023
stay on,외국인관광도시민박업,"서울특별시 관악구 봉천로17가길 19, 201호 (봉천동)",CDFI2262212024000037,2024-05-09,영업/정상(영업중),37.4888982225533,126.932679462518
쉼표2 comma2,외국인관광도시민박업,"서울특별시 관악구 남부순환로161길 55, B02호 (신림동)",CDFI2262212022000004,2022-12-09,영업/정상(영업중),37.4848484073753,126.919222499398
풀문스테이 서울대,외국인관광도시민박업,"서울특별시 관악구 호암로26길 74, 3층 (신림동)",CDFI2262212024000051,2024-06-04,영업/정상(영업중),37.470078148707,126.937649615295
리스테이(RE:Stay),외국인관광도시민박업,"서울특별시 관악구 봉천로13나길 72, L01호 (봉천동, 대영빌라)",CDFI2262212024000008,2024-01-31,영업/정상(영업중),37.4903685292005,126.934032669371
"허그스테이,봉천",외국인관광도시민박업,"서울특별시 관악구 당곡2길 29-1, 201호 (봉천동)",CDFI2262212024000028,2024-04-23,영업/정상(영업중),37.4911870804588,126.930243779964
멜로우 하우스,외국인관광도시민박업,"서울특별시 관악구 낙성대역18길 6, B01호 (봉천동)",CDFI2262212024000018,2024-03-27,영업/정상(영업중),37.4736964985014,126.9649277146
빌라이트101,외국인관광도시민박업,"서울특별시 관악구 관천로18길 36-2, 101호 (신림동)",CDFI2262212024000177,2024-12-27,영업/정상(영업중),37.4876333777236,126.925031686771
신림당,외국인관광도시민박업,"서울특별시 관악구 신사로24길 12, 101호 (신림동)",CDFI2262212024000181,2024-12-30,영업/정상(영업중),37.4887972433193,126.91802860961
Ssuk stay Seoul,외국인관광도시민박업,"서울특별시 관악구 양녕로1가길 24, 201호 (봉천동)",CDFI2262212024000065,2024-07-10,영업/정상(영업중),37.4844817641747,126.94624402138
Homey HEAVEN,외국인관광도시민박업,서울특별시 관악구 신림로11길 65-2 (신림동),CDFI2262212024000055,2024-06-14,영업/정상(영업중),37.4674195861442,126.938953145657
우디하우스,외국인관광도시민박업,"서울특별시 관악구 양녕로1길 5, B102호 (봉천동)",CDFI2262212024000174,2024-12-24,영업/정상(영업중),37.4833390396057,126.946100004478
제이하우스,외국인관광도시민박업,"서울특별시 관악구 봉천로21길 18, B02호 (봉천동)",CDFI2262212024000176,2024-12-27,영업/정상(영업중),37.4876360697955,126.934403909666
