업소명,민박업소형태,주소,지번주소,지방행정데이터인허가번호,지방행정데이터인허가일자,영업상태,latitude,longitude,coord_duplicate_count
슬로우스테이,외국인관광도시민박업,"서울특별시 종로구 삼청로 104-7, 1층 (삼청동)",서울 종로구 삼청동 61-2,CDFI2262212022000002,2022-01-12,영업/정상(영업중),37.5845792200835,126.982613309987,2
모나,외국인관광도시민박업,"서울특별시 종로구 옥인6가길 59-5, 202호 (누상동)",서울 종로구 누상동 166-89,CDFI2262212021000005,2021-08-10,영업/정상(영업중),37.5797802420497,126.965365949912,4
부엉이 게스트하우스(OWL Guesthouse),외국인관광도시민박업,"서울특별시 종로구 종로65길 20-6, 202호 (숭인동)",서울 종로구 숭인동 178-96,CDFI2262212014000023,2014-12-10,영업/정상(영업중),37.5753972027807,127.020149098677,2
프랜드인서울(Friend in Seoul),외국인관광도시민박업,"서울특별시 종로구 자하문로7길 28-5, 1층 (통인동)",서울 종로구 통인동 149-1,CDFI2262212015000008,2015-08-25,영업/정상(영업중),37.5791193897396,126.970796334076,2
구르미,외국인관광도시민박업,"서울특별시 종로구 옥인6가길 59-5, 102호 (누상동)",서울 종로구 누상동 166-89,CDFI2262212021000006,2021-08-10,영업/정상(영업중),37.5797802420497,126.965365949912,4
게스트하우스 필운,외국인관광도시민박업,서울특별시 종로구 사직로9가길 5-13 (필운동),서울 종로구 필운동 130-2,CDFI2262212015000011,2015-10-23,영업/정상(영업중),37.5769460909886,126.968309370343,2
우주하우스,외국인관광도시민박업,서울특별시 종로구 율곡로23길 7 (충신동),서울 종로구 충신동 12-4,CDFI2262212024000030,2024-07-04,영업/정상(영업중),37.5751624268673,127.006233307167,3
이화동273(Ihwa273),외국인관광도시민박업,"서울특별시 종로구 이화장1가길 4, 402호 (이화동)",서울 종로구 이화동 27-3,CDFI2262212020000001,2020-01-09,영업/정상(영업중),37.5770473649304,127.00502532941,3
코비게스트하우스,외국인관광도시민박업,서울특별시 종로구 종로53길 12-8 (창신동),서울 종로구 창신동 197-49,CDFI2262212016000010,2016-04-14,영업/정상(영업중),37.5731962284083,127.01410735002,2
봉하우스(Bong House),외국인관광도시민박업,서울특별시 종로구 성균관로4길 5 (명륜2가),서울 종로구 명륜2가 112,CDFI2262212012000001,2012-02-14,영업/정상(영업중),37.5846114734885,126.997761010807,2
경복궁 서촌 크리스천 홈(Christian Home),외국인관광도시민박업,"서울특별시 종로구 옥인6길 4, 인왕산그린빌라 103호 (누상동)",서울 종로구 누상동 166-175,CDFI2262212019000013,2019-08-26,영업/정상(영업중),37.581784707714,126.964240814208,6
코지드림,외국인관광도시민박업,"서울특별시 종로구 대학로5길 35, 아크로텔 202호 (연건동)",서울 종로구 연건동 110-1,CDFI2262212024000023,2024-06-12,영업/정상(영업중),37.5790079432642,127.000667819952,2
보눔 1957 한옥 앤 부티크,외국인관광도시민박업,서울특별시 종로구 북촌로 53 (가회동),서울 종로구 가회동 30-2,CDFI2262212016000014,2016-05-26,영업/정상(영업중),37.5817789378496,126.984597116934,2
골든폰드 게스트하우스(GoldenPond GuestHouse),외국인관광도시민박업,서울특별시 종로구 창경궁로 240-15 (명륜4가),서울 종로구 명륜4가 168-3,CDFI2262212012000003,2012-07-04,영업/정상(영업중),37.582297921315,126.999207841698,2
미유하우스,외국인관광도시민박업,"서울특별시 종로구 청계천로 307, 동대문신발상가 B동 513호 (창신동)",서울 종로구 창신동 436-78,CDFI2262212024000039,2024-08-06,영업/정상(영업중),37.57007091442,127.011948575482,5
Blue Summer,외국인관광도시민박업,"서울특별시 종로구 청계천로 319, 동대문신발상가 다동 539호 (창신동)",서울 종로구 창신동 436-65,CDFI2262212024000022,2024-05-30,영업/정상(영업중),37.5701020271196,127.013364882905,4
사유스테이,외국인관광도시민박업,"서울특별시 종로구 경희궁1길 33-14, 302호 (신문로2가)",서울 종로구 신문로2가 1-166,CDFI2262212025000011,2025-01-13,영업/정상(영업중),37.5729051966769,126.968898589496,7
세렌디피티 하우스,외국인관광도시민박업,"서울특별시 종로구 청계천로 319, 동대문신발상가 4층 7-431호 (창신동)",서울 종로구 창신동 436-65,CDFI2262212024000018,2024-05-10,영업/정상(영업중),37.5701020271196,127.013364882905,4
종로스테이션,외국인관광도시민박업,"서울특별시 종로구 낙산3길 27-1, 1층 (동숭동)",서울 종로구 동숭동 201-20,CDFI2262212023000020,2023-12-06,영업/정상(영업중),37.5793033870034,127.006414674286,2
슬로우스테이 혜화,외국인관광도시민박업,서울특별시 종로구 동숭3길 6-20 (동숭동),서울 종로구 동숭동 130-61,CDFI2262212024000014,2024-04-22,영업/정상(영업중),37.5811308381278,127.005298218902,2
나루,외국인관광도시민박업,"서울특별시 종로구 낙산길 314-8, 102호 (숭인동)",서울 종로구 숭인동 20-107,CDFI2262212025000013,2025-01-20,영업/정상(영업중),37.5802196790477,127.016720336063,2
강남 인 하우스,외국인관광도시민박업,"서울특별시 강남구 강남대로154길 22, 201호 (신사동)",서울 강남구 신사동 512-7,CDFI2262212024000010,2024-07-12,영업/정상(영업중),37.5178457581131,127.020924185672,4
프리시 하우스,외국인관광도시민박업,"서울특별시 강남구 도산대로4길 14, 401호 (논현동)",서울 강남구 논현동 16-11,CDFI2262212022000001,2022-02-10,영업/정상(영업중),37.5155486980293,127.021157801504,4
엠티티 도미토리,외국인관광도시민박업,"서울특별시 강남구 테헤란로22길 63-5, B101호 (역삼동)",서울 강남구 역삼동 750-13,CDFI2262212019000012,2019-03-05,영업/정상(영업중),37.4956915315617,127.035153471778,2
삼정,외국인관광도시민박업,"서울특별시 종로구 경희궁1길 33-14, 203호 (신문로2가)",서울 종로구 신문로2가 1-166,CDFI2262212025000036,2025-02-21,영업/정상(영업중),37.5729051966769,126.968898589496,7
강남 가로수,외국인관광도시민박업,"서울특별시 강남구 강남대로162길 41-22, 5층 (신사동, 오로라빌)",서울 강남구 신사동 524,CDFI2262212013000006,2013-07-04,영업/정상(영업중),37.522070626227,127.021066656001,2
백설공주,외국인관광도시민박업,"서울특별시 강남구 봉은사로18길 62, 301호 (역삼동)",서울 강남구 역삼동 618-19,CDFI2262212023000012,2023-10-24,영업/정상(영업중),37.5025991826254,127.028097750832,2
이상 하우스,외국인관광도시민박업,"서울특별시 강남구 봉은사로63길 29, 202호 (삼성동)",서울 강남구 삼성동 41-24,CDFI2262212019000014,2019-04-09,영업/정상(영업중),37.5131772418812,127.046408261406,4
현 stay,외국인관광도시민박업,"서울특별시 관악구 서림3길 16, 경민하이빌 B01호 (신림동)",서울 관악구 신림동 103-65,CDFI2262212025000025,2025-02-14,영업/정상(영업중),37.4733702306694,126.93949942235,2
강남 스테이,외국인관광도시민박업,"서울특별시 강남구 선릉로92길 37-4, 402호 (삼성동, 삼성동 한양립스 아파트)",서울 강남구 삼성동 142-16,CDFI2262212025000005,2025-04-11,영업/정상(영업중),37.506302593768,127.051787523413,3
제니스하우스,외국인관광도시민박업,"서울특별시 종로구 경희궁1길 33-14, 301호 (신문로2가)",서울 종로구 신문로2가 1-166,CDFI2262212025000012,2025-01-15,영업/정상(영업중),37.5729051966769,126.968898589496,7
우드 브릿지,외국인관광도시민박업,"서울특별시 종로구 낙산길 314-8, 101호 (숭인동)",서울 종로구 숭인동 20-107,CDFI2262212025000002,2025-01-03,영업/정상(영업중),37.5802196790477,127.016720336063,2
올리브 호스텔 R1,외국인관광도시민박업,"서울특별시 중구 퇴계로18길 74, 3층 (남산동1가)",서울 중구 남산동1가 22-2,CDFI2262212022000011,2022-11-14,영업/정상(영업중),37.5577806316987,126.984427878886,3
후 하우스,외국인관광도시민박업,"서울특별시 마포구 포은로 83, 301호 (망원동, 오체어스빌딩)",서울 마포구 망원동 399-57,CDFI2262212025000190,2025-04-14,영업/정상(영업중),37.5544106635731,126.905239912374,2
스테이 201,외국인관광도시민박업,"서울특별시 중구 동호로20길 85, 201호 (신당동)",서울 중구 신당동 399-33,CDFI2262212024000022,2024-05-02,영업/정상(영업중),37.5616396043194,127.009641809957,2
그린 올리브 스테이,외국인관광도시민박업,"서울특별시 마포구 월드컵북로12길 82, 2층 201호 (성산동)",서울 마포구 성산동 21-16,CDFI2262212025000189,2025-04-14,영업/정상(영업중),37.5647103400384,126.915223799364,2
본초,외국인관광도시민박업,"서울특별시 중구 장충단로10길 27-4, 101호 (광희동2가)",서울 중구 광희동2가 208-1,CDFI2262212025000019,2025-04-16,영업/정상(영업중),37.5637033135639,127.008786164547,5
엠마 하우스,외국인관광도시민박업,"서울특별시 중구 퇴계로16길 25, 1층 (남산동1가)",서울 중구 남산동1가 13-17,CDFI2262212022000013,2022-11-24,영업/정상(영업중),37.5595925498608,126.98452608126,2
318 스테이,외국인관광도시민박업,"서울특별시 중구 퇴계로20가길 26, 2층 (남산동2가)",서울 중구 남산동2가 18-1,CDFI2262212023000004,2023-01-26,영업/정상(영업중),37.5591060895396,126.986641382166,3
뉼리 스페이스,외국인관광도시민박업,"서울특별시 마포구 성암로13길 36, 4층 (상암동)",서울 마포구 상암동 1484,CDFI2262212025000181,2025-04-02,영업/정상(영업중),37.5765661997138,126.897119251722,3
올리브 호스텔 R2,외국인관광도시민박업,"서울특별시 중구 퇴계로18길 74, 4층 (남산동1가)",서울 중구 남산동1가 22-2,CDFI2262212022000012,2022-11-14,영업/정상(영업중),37.5577806316987,126.984427878886,3
힙피어 경복궁록,외국인관광도시민박업,"서울특별시 종로구 옥인2길 14-7, 401호 (누상동)",서울 종로구 누상동 97-7,CDFI2262212025000028,2025-02-12,영업/정상(영업중),37.5804169299313,126.966460067063,2
효키 스테이,외국인관광도시민박업,"서울특별시 종로구 동숭4가길 24, 501호 (동숭동)",서울 종로구 동숭동 2-4,CDFI2262212025000042,2025-03-06,영업/정상(영업중),37.5841028691202,127.004979498013,3
Stay forest,외국인관광도시민박업,"서울특별시 종로구 낙산3길 27, 2층 (동숭동)",서울 종로구 동숭동 201-33,CDFI2262212025000035,2025-02-21,영업/정상(영업중),37.5793810516127,127.006434379415,2
성주,외국인관광도시민박업,"서울특별시 종로구 경희궁1길 33-14, 501호 (신문로2가)",서울 종로구 신문로2가 1-166,CDFI2262212025000037,2025-02-21,영업/정상(영업중),37.5729051966769,126.968898589496,7
은평 코지스테이,외국인관광도시민박업,"서울특별시 은평구 통일로78길 26-9, 302호 (불광동, 불광트레비앙)",서울 은평구 불광동 329-29,CDFI2262212025000005,2025-04-14,영업/정상(영업중),37.6187307966821,126.925296807679,5
경복 02,외국인관광도시민박업,"서울특별시 종로구 자하문로19길 3, 302호 (옥인동, 홀로세 다세대주택)",서울 종로구 옥인동 14,CDFI2262212025000027,2025-02-12,영업/정상(영업중),37.5823355870354,126.970116359616,6
Hong Stay,외국인관광도시민박업,"서울특별시 마포구 성미산로17길 14, 2층 201호 (연남동, 연남동 482-14 공동주택)",서울 마포구 연남동 482-14,CDFI2262212025000191,2025-04-14,영업/정상(영업중),37.562224959766,126.918186139894,3
경복 03,외국인관광도시민박업,"서울특별시 종로구 자하문로19길 3, 303호 (옥인동, 홀로세 다세대주택)",서울 종로구 옥인동 14,CDFI2262212025000026,2025-02-12,영업/정상(영업중),37.5823355870354,126.970116359616,6
명길 하우스,외국인관광도시민박업,"서울특별시 마포구 동교로47길 7, 2층 301호 (연남동)",서울 마포구 연남동 229-29,CDFI2262212025000192,2025-04-14,영업/정상(영업중),37.563295417825,126.924802115778,2
그린이 스테이,외국인관광도시민박업,"서울특별시 강동구 풍성로56길 12-19, 지하층 103호 (성내동)",서울 강동구 성내동 417-13,CDFI2262212024000043,2024-11-18,영업/정상(영업중),37.5286736837449,127.134272650831,3
영인 하우스,외국인관광도시민박업,"서울특별시 강동구 진황도로29길 35-9, 402호 (천호동)",서울 강동구 천호동 167-28,CDFI2262212025000035,2025-04-03,영업/정상(영업중),37.5395404938644,127.133534487582,2
유영 스테이,외국인관광도시민박업,"서울특별시 강동구 양재대로91가길 59, 지층 102호 (성내동)",서울 강동구 성내동 438-23,CDFI2262212025000030,2025-03-20,영업/정상(영업중),37.5255863459597,127.133288671802,2
라라스테이,외국인관광도시민박업,"서울특별시 서초구 반포대로21길 51, 203호 (서초동)",서울 서초구 서초동 1523-15,CDFI2262212025000011,2025-04-17,영업/정상(영업중),37.4864060158227,127.008097219359,10
뉴코지가든강남,외국인관광도시민박업,"서울특별시 서초구 반포대로21길 51, 402호 (서초동)",서울 서초구 서초동 1523-15,CDFI2262212025000010,2025-04-17,영업/정상(영업중),37.4864060158227,127.008097219359,10
슬로우밀레 483,외국인관광도시민박업,"서울특별시 마포구 월드컵로8길 37-12, 2층 203호 (서교동)",서울 마포구 서교동 483-33,CDFI2262212025000194,2025-04-16,영업/정상(영업중),37.5538573540623,126.914434165665,6
서울 세레니티 2nd,외국인관광도시민박업,"서울특별시 중구 서애로 19-6, 2층 (필동3가)",서울 중구 필동3가 21-36,CDFI2262212025000015,2025-03-11,영업/정상(영업중),37.560306137599,126.997582233721,2
Seoul-sup Soyo Stay(서울숲 소요 스테이),외국인관광도시민박업,"서울특별시 성동구 왕십리로6길 11, 태광빌딩 301호 (성수동1가)",서울 성동구 성수동1가 656-1083,CDFI2262212025000014,2025-04-16,영업/정상(영업중),37.5460064390659,127.046087883422,2
